transaction_id,donor_reference,transaction_date,amount,currency,payment_method,payment_status,bank_reference,processing_fee,net_amount,campaign_code,data_source
42728,DNR-06641,2024-08-16,5.0,GBP,Cash,Completed,BK428110,0.0,5.0,C122.0,Finance System
42729,DNR-06641,2024-06-16,11.48,GBP,Bank Transfer,Completed,BK268818,0.0,11.48,C132.0,Finance System
42730,DNR-06641,2024-09-03,14.8,GBP,Card,Completed,BK791308,0.37,14.430000000000001,C125.0,Finance System
42731,DNR-06641,2024-08-24,10.22,GBP,Card,Completed,BK573588,0.26,9.96,C125.0,Finance System
42732,DNR-06643,2024-06-03,41.18,GBP,Bank Transfer,Completed,BK826691,0.0,41.18,,Finance System
42733,DNR-06643,2024-07-29,49.84,GBP,Cheque,Completed,BK436534,0.0,49.84,C134.0,Finance System
42734,DNR-06644,2023-08-14,21.51,GBP,Card,Completed,BK542682,0.54,20.970000000000002,C130.0,Finance System
42735,DNR-06644,2024-03-15,22.04,GBP,Card,Completed,BK986896,0.55,21.49,C133.0,Finance System
42736,DNR-06645,2024-05-26,28.18,GBP,Card,Completed,BK169695,0.7,27.48,C120.0,Finance System
42737,DNR-06646,2024-05-08,7.11,GBP,Cash,Completed,BK870208,0.0,7.11,,Finance System
42738,DNR-06647,2023-03-13,11.47,GBP,Bank Transfer,Pending,BK699089,0.0,11.47,C103.0,Finance System
42739,DNR-06647,2024-01-04,12.25,GBP,Card,Completed,BK727474,0.31,11.94,C105.0,Finance System
42740,DNR-06647,2024-09-22,11.79,GBP,Cash,Completed,BK802066,0.0,11.79,C106.0,Finance System
42741,DNR-06648,2023-02-23,37.12,GBP,Bank Transfer,Completed,BK402290,0.0,37.12,C118.0,Finance System
42742,DNR-06648,2024-07-28,14.41,GBP,Cash,Completed,BK879633,0.0,14.41,C134.0,Finance System
42743,ANON-6683,2024-08-16,37.93,GBP,Cash,Completed,BK938988,0.0,37.93,C102.0,Finance System
42744,DNR-06648,2024-04-19,19.33,GBP,Card,Completed,BK720151,0.48,18.849999999999998,C104.0,Finance System
42745,ANON-2181,2024-08-27,27.12,GBP,Card,Completed,BK706035,0.68,26.44,C102.0,Finance System
42746,DNR-06652,2023-01-25,40.62,GBP,Card,Completed,BK667035,1.02,39.599999999999994,,Finance System
42747,DNR-06655,2023-06-25,63.61,GBP,Card,Completed,BK986148,1.59,62.019999999999996,C126.0,Finance System
42748,DNR-06655,2023-08-29,242.41,GBP,Cash,Completed,BK318737,0.0,242.41,C109.0,Finance System
42749,DNR-06655,2024-08-11,123.29,GBP,Card,Completed,BK810723,3.08,120.21000000000001,,Finance System
42750,DNR-06655,2024-08-18,72.9,GBP,Card,Completed,BK452692,1.82,71.08000000000001,,Finance System
42751,DNR-06655,2024-07-29,221.59,GBP,Card,Completed,BK294174,5.54,216.05,C134.0,Finance System
42752,DNR-06655,2023-05-28,127.38,GBP,Card,Completed,BK575357,3.18,124.19999999999999,C126.0,Finance System
42753,DNR-06655,2023-08-12,126.67,GBP,Bank Transfer,Completed,BK854299,0.0,126.67,C117.0,Finance System
42754,DNR-06655,2024-07-21,72.81,GBP,Bank Transfer,Completed,BK686211,0.0,72.81,C122.0,Finance System
42755,DNR-06657,2024-09-07,45.12,GBP,Card,Completed,BK847653,1.13,43.989999999999995,C124.0,Finance System
42756,DNR-06658,2024-08-11,6.93,GBP,Bank Transfer,Completed,BK302576,0.0,6.93,C122.0,Finance System
42757,DNR-06658,2024-07-27,5.0,GBP,Card,Completed,BK476575,0.12,4.88,C122.0,Finance System
42758,DNR-06659,2024-09-28,25.85,GBP,Direct Debit,Completed,BK475550,0.0,25.85,C124.0,Finance System
42759,DNR-06662,2023-03-13,44.49,GBP,Card,Completed,BK626635,1.11,43.38,C115.0,Finance System
42760,DNR-06662,2023-09-03,51.78,GBP,Bank Transfer,Failed,BK428838,0.0,51.78,,Finance System
42761,DNR-06663,2024-11-07,50.0,GBP,Cheque,Completed,BK852009,0.0,50.0,,Finance System
42762,DNR-06664,2024-07-31,7.78,GBP,Card,Completed,BK462337,0.19,7.59,,Finance System
42763,DNR-06664,2024-04-26,8.91,GBP,Cash,Completed,BK535315,0.0,8.91,C104.0,Finance System
42764,DNR-06664,2024-01-13,14.88,GBP,Bank Transfer,Completed,BK728517,0.0,14.88,C129.0,Finance System
42765,DNR-06664,2023-12-20,10.28,GBP,Cash,Completed,BK752657,0.0,10.28,C105.0,Finance System
42766,DNR-06665,2023-08-26,12.65,GBP,Bank Transfer,Completed,BK706569,0.0,12.65,C117.0,Finance System
42767,DNR-06665,2023-12-17,19.01,GBP,Card,Completed,BK271605,0.48,18.53,C112.0,Finance System
42768,DNR-06665,2023-06-05,15.17,GBP,Card,Completed,BK143905,0.38,14.79,,Finance System
42769,DNR-06665,2024-03-09,13.36,GBP,Bank Transfer,Completed,BK572300,0.0,13.36,,Finance System
42770,DNR-06665,2023-03-26,13.2,GBP,Cheque,Completed,BK434218,0.0,13.2,C103.0,Finance System
42771,DNR-06667,2024-07-28,5.0,GBP,Card,Completed,BK166092,0.12,4.88,C134.0,Finance System
42772,DNR-06668,2024-09-09,36.55,GBP,Cheque,Completed,BK576325,0.0,36.55,C106.0,Finance System
42773,DNR-06669,2024-09-09,26.61,GBP,Bank Transfer,Completed,BK462742,0.0,26.61,C102.0,Finance System
42774,DNR-06669,2023-11-19,31.73,GBP,Card,Completed,BK674478,0.79,30.94,,Finance System
42775,DNR-06671,2023-03-08,16.05,GBP,Bank Transfer,Completed,BK723303,0.0,16.05,C100.0,Finance System
42776,DNR-06671,2023-03-02,17.59,GBP,Bank Transfer,Completed,BK100756,0.0,17.59,C100.0,Finance System
42777,DNR-06671,2024-01-06,16.62,GBP,Card,Pending,BK544062,0.42,16.2,C105.0,Finance System
42778,DNR-06671,2024-07-22,20.54,GBP,Card,Completed,BK353325,0.51,20.029999999999998,C127.0,Finance System
42779,DNR-06671,2024-03-15,15.43,GBP,Cash,Completed,BK146146,0.0,15.43,C133.0,Finance System
42780,DNR-06671,2024-07-28,24.34,GBP,Cheque,Completed,BK553864,0.0,24.34,C134.0,Finance System
42781,DNR-06671,2023-03-31,24.08,GBP,Bank Transfer,Completed,BK992798,0.0,24.08,C110.0,Finance System
42782,DNR-06672,2024-10-01,38.41,GBP,Bank Transfer,Completed,BK672515,0.0,38.41,C106.0,Finance System
42783,DNR-06672,2023-07-25,56.09,GBP,Card,Completed,BK504960,1.4,54.690000000000005,,Finance System
42784,DNR-06672,2024-03-29,62.4,GBP,Cash,Failed,BK833862,0.0,62.4,,Finance System
42785,DNR-06672,2024-10-03,66.96,GBP,Cash,Completed,BK584164,0.0,66.96,C106.0,Finance System
42786,DNR-06672,2024-01-23,51.94,GBP,Card,Completed,BK525838,1.3,50.64,C129.0,Finance System
42787,DNR-06672,2023-03-02,37.06,GBP,Card,Completed,BK368081,0.93,36.13,,Finance System
42788,DNR-06672,2023-08-22,68.73,GBP,Card,Completed,BK423239,1.72,67.01,C130.0,Finance System
42789,DNR-06674,2024-09-08,132.96,GBP,Card,Completed,BK454181,3.32,129.64000000000001,C125.0,Finance System
42790,DNR-06675,2023-03-09,19.39,GBP,Bank Transfer,Completed,BK115543,0.0,19.39,,Finance System
42791,DNR-06675,2023-03-04,17.64,GBP,Card,Completed,BK167013,0.44,17.2,C100.0,Finance System
42792,DNR-06675,2024-06-07,15.79,GBP,Card,Pending,BK344593,0.39,15.399999999999999,C120.0,Finance System
42793,DNR-06675,2023-08-05,7.23,GBP,Cash,Completed,BK867208,0.0,7.23,,Finance System
42794,DNR-06675,2023-03-13,11.02,GBP,Cheque,Completed,BK141681,0.0,11.02,C114.0,Finance System
42795,DNR-06675,2024-07-29,10.1,GBP,Bank Transfer,Completed,BK221185,0.0,10.1,C134.0,Finance System
42796,DNR-06677,2023-03-04,12.19,GBP,Bank Transfer,Completed,BK141045,0.0,12.19,C100.0,Finance System
42797,DNR-06677,2024-07-29,10.83,GBP,Card,Completed,BK125416,0.27,10.56,C134.0,Finance System
42798,DNR-06677,2023-07-22,10.89,GBP,Card,Completed,BK989043,0.27,10.620000000000001,C116.0,Finance System
42799,DNR-06677,2023-08-03,15.58,GBP,Card,Pending,BK656347,0.39,15.19,,Finance System
42800,DNR-06677,2024-03-30,19.66,GBP,Cheque,Completed,BK802690,0.0,19.66,C101.0,Finance System
42801,DNR-06678,2023-09-12,21.73,GBP,Cheque,Completed,BK780427,0.0,21.73,,Finance System
42802,DNR-06679,2023-04-04,48.8,GBP,Card,Completed,BK152860,1.22,47.58,,Finance System
42803,DNR-06679,2024-04-03,27.25,GBP,Card,Completed,BK351607,0.68,26.57,C101.0,Finance System
42804,DNR-06679,2023-12-18,73.07,GBP,Bank Transfer,Completed,BK191486,0.0,73.07,C112.0,Finance System
42805,DNR-06679,2024-07-23,64.1,GBP,Card,Completed,BK538446,1.6,62.49999999999999,C121.0,Finance System
42806,DNR-06679,2024-01-26,31.62,GBP,Card,Completed,BK652273,0.79,30.830000000000002,C128.0,Finance System
42807,DNR-06679,2023-08-17,101.8,GBP,Card,Completed,BK684219,2.54,99.25999999999999,C116.0,Finance System
42808,DNR-06679,2023-03-19,74.34,GBP,Cheque,Completed,BK502234,0.0,74.34,,Finance System
42809,DNR-06679,2023-03-12,59.37,GBP,Cash,Completed,BK449092,0.0,59.37,C103.0,Finance System
42810,ANON-6916,2023-03-06,108.07,GBP,Bank Transfer,Completed,BK694166,0.0,108.07,C115.0,Finance System
42811,DNR-06679,2024-09-28,71.98,GBP,Card,Completed,BK456664,1.8,70.18,C124.0,Finance System
42812,DNR-06679,2023-08-22,59.44,GBP,Card,Completed,BK418401,1.49,57.949999999999996,C130.0,Finance System
42813,DNR-06680,2024-10-03,9.51,GBP,Bank Transfer,Failed,BK304320,0.0,9.51,,Finance System
42814,DNR-06682,2023-10-12,45.15,GBP,Direct Debit,Completed,BK416948,0.0,45.15,,Finance System
42815,DNR-06682,2024-04-10,32.55,GBP,Direct Debit,Completed,BK783240,0.0,32.55,C101.0,Finance System
42816,DNR-06682,2024-12-03,16.93,GBP,Direct Debit,Completed,BK873992,0.0,16.93,,Finance System
42817,DNR-06682,2024-04-06,61.61,GBP,Direct Debit,Completed,BK320056,0.0,61.61,C101.0,Finance System
42818,DNR-06682,2023-08-14,45.0,GBP,Direct Debit,Completed,BK741308,0.0,45.0,C109.0,Finance System
42819,DNR-06682,2023-06-17,50.48,GBP,Card,Completed,BK282878,1.26,49.22,C126.0,Finance System
42820,DNR-06682,2024-11-23,70.97,GBP,Direct Debit,Completed,BK140632,0.0,70.97,,Finance System
42821,DNR-06682,2023-06-09,69.57,GBP,Direct Debit,Completed,BK522666,0.0,69.57,C126.0,Finance System
42822,DNR-06682,2024-09-24,66.38,GBP,Card,Completed,BK230475,1.66,64.72,C124.0,Finance System
42823,DNR-06685,2023-12-06,88.8,GBP,Bank Transfer,Completed,BK121325,0.0,88.8,C112.0,Finance System
42824,DNR-06685,2024-09-26,89.28,GBP,Card,Completed,BK614713,2.23,87.05,C124.0,Finance System
42825,DNR-06687,2024-09-12,49.26,GBP,Card,Completed,BK111209,1.23,48.03,C106.0,Finance System
42826,DNR-06690,2024-04-08,41.2,GBP,Cheque,Completed,BK565406,0.0,41.2,C101.0,Finance System
42827,DNR-06690,2024-07-29,61.5,GBP,Bank Transfer,Completed,BK136309,0.0,61.5,C134.0,Finance System
42828,DNR-06690,2024-05-31,29.87,GBP,Card,Completed,BK613434,0.75,29.12,,Finance System
42829,ANON-5058,2023-03-25,45.51,GBP,Card,Completed,BK175741,1.14,44.37,C100.0,Finance System
42830,DNR-06690,2024-06-01,65.08,GBP,Cash,Completed,BK931751,0.0,65.08,C120.0,Finance System
42831,DNR-06690,2023-05-29,78.89,GBP,Bank Transfer,Completed,BK837143,0.0,78.89,,Finance System
42832,DNR-06690,2024-07-22,50.83,GBP,Card,Completed,BK221754,1.27,49.559999999999995,C127.0,Finance System
42833,DNR-06690,2024-08-02,50.04,GBP,Bank Transfer,Completed,BK747539,0.0,50.04,C122.0,Finance System
42834,DNR-06691,2023-05-04,5.0,GBP,Bank Transfer,Completed,BK418848,0.0,5.0,C111.0,Finance System
42835,DNR-06691,2023-05-31,8.03,GBP,Bank Transfer,Completed,BK913190,0.0,8.03,C108.0,Finance System
42836,DNR-06692,2023-11-27,23.78,GBP,Bank Transfer,Completed,BK443854,0.0,23.78,C112.0,Finance System
42837,DNR-06692,2024-03-16,16.18,GBP,Card,Completed,BK693162,0.4,15.78,C133.0,Finance System
42838,DNR-06692,2023-01-30,13.43,GBP,Card,Completed,BK163518,0.34,13.09,C113.0,Finance System
42839,DNR-06692,2024-08-28,18.4,GBP,Card,Completed,BK909716,0.46,17.939999999999998,C102.0,Finance System
42840,DNR-06692,2023-08-01,23.82,GBP,Card,Completed,BK713996,0.6,23.22,C116.0,Finance System
42841,DNR-06692,2023-09-05,21.72,GBP,Card,Completed,BK242626,0.54,21.18,C109.0,Finance System
42842,DNR-06692,2023-05-31,14.98,GBP,Card,Completed,BK147399,0.37,14.610000000000001,C108.0,Finance System
42843,DNR-06696,2024-05-17,10.34,GBP,Cash,Pending,BK707947,0.0,10.34,C120.0,Finance System
42844,DNR-06697,2024-02-23,5.0,GBP,Bank Transfer,Completed,BK955282,0.0,5.0,C119.0,Finance System
42845,DNR-06697,2023-10-07,6.45,GBP,Card,Completed,BK462798,0.16,6.29,C123.0,Finance System
42846,DNR-06697,2024-03-16,7.52,GBP,Cash,Completed,BK673180,0.0,7.52,C133.0,Finance System
42847,DNR-06697,2023-08-27,8.69,GBP,Cash,Completed,BK645683,0.0,8.69,,Finance System
42848,DNR-06697,2023-11-25,5.0,GBP,Bank Transfer,Completed,BK510952,0.0,5.0,C112.0,Finance System
42849,DNR-06699,2023-12-18,15.74,GBP,Bank Transfer,Completed,BK168730,0.0,15.74,C112.0,Finance System
42850,DNR-06699,2023-02-07,7.18,GBP,Card,Completed,BK220117,0.18,7.0,C113.0,Finance System
42851,DNR-06699,2023-11-28,10.97,GBP,Card,Completed,BK189537,0.27,10.700000000000001,C112.0,Finance System
42852,DNR-06699,2024-09-15,8.09,GBP,Card,Completed,BK486053,0.2,7.89,C107.0,Finance System
42853,DNR-06699,2023-03-13,11.64,GBP,Bank Transfer,Completed,BK993943,0.0,11.64,C103.0,Finance System
42854,DNR-06699,2023-05-27,10.28,GBP,Card,Completed,BK741635,0.26,10.02,C126.0,Finance System
42855,DNR-06699,2024-04-02,5.19,GBP,Card,Pending,BK976839,0.13,5.0600000000000005,C101.0,Finance System
42856,DNR-06699,2023-09-09,5.35,GBP,Card,Completed,BK121535,0.13,5.22,C109.0,Finance System
42857,DNR-06699,2024-09-12,11.39,GBP,Bank Transfer,Refunded,BK766148,0.0,11.39,C124.0,Finance System
42858,DNR-06699,2024-10-08,6.64,GBP,Card,Failed,BK736880,0.17,6.47,C107.0,Finance System
42859,DNR-06699,2023-01-28,8.94,GBP,Bank Transfer,Completed,BK770397,0.0,8.94,C131.0,Finance System
42860,DNR-06699,2023-03-27,10.82,GBP,Cheque,Completed,BK181332,0.0,10.82,C103.0,Finance System
42861,DNR-06699,2023-05-12,6.65,GBP,Card,Failed,BK868107,0.17,6.48,C111.0,Finance System
42862,DNR-06699,2023-08-17,5.0,GBP,Card,Completed,BK210562,0.12,4.88,C116.0,Finance System
42863,DNR-06699,2023-08-05,9.77,GBP,Bank Transfer,Completed,BK964124,0.0,9.77,C130.0,Finance System
42864,DNR-06699,2023-03-19,14.91,GBP,Card,Completed,BK464458,0.37,14.540000000000001,C100.0,Finance System
42865,ANON-8006,2023-06-02,5.0,GBP,Bank Transfer,Completed,BK613581,0.0,5.0,C126.0,Finance System
42866,ANON-9471,2024-02-05,15.22,GBP,Bank Transfer,Completed,BK406992,0.0,15.22,C128.0,Finance System
42867,DNR-06699,2023-03-27,10.95,GBP,Card,Completed,BK601519,0.27,10.68,C100.0,Finance System
42868,DNR-06699,2024-01-04,9.16,GBP,Card,Completed,BK343680,0.23,8.93,C105.0,Finance System
42869,DNR-06699,2024-01-04,9.52,GBP,Card,Completed,BK489919,0.24,9.28,C129.0,Finance System
42870,DNR-06699,2024-02-08,12.26,GBP,Bank Transfer,Completed,BK396461,0.0,12.26,C128.0,Finance System
42871,DNR-06699,2024-07-31,5.0,GBP,Card,Completed,BK789565,0.12,4.88,C127.0,Finance System
42872,DNR-06699,2023-03-23,6.38,GBP,Bank Transfer,Completed,BK749873,0.0,6.38,C103.0,Finance System
42873,DNR-06699,2024-04-18,13.76,GBP,Card,Completed,BK333845,0.34,13.42,C104.0,Finance System
42874,DNR-06700,2024-09-29,5.0,GBP,Cash,Completed,BK532162,0.0,5.0,C106.0,Finance System
42875,DNR-06701,2023-03-02,11.05,GBP,Bank Transfer,Pending,BK741233,0.0,11.05,C110.0,Finance System
42876,DNR-06701,2024-02-26,7.29,GBP,Card,Completed,BK918912,0.18,7.11,,Finance System
42877,DNR-06701,2024-01-29,12.44,GBP,Card,Completed,BK870006,0.31,12.129999999999999,,Finance System
42878,DNR-06701,2024-03-15,11.96,GBP,Card,Failed,BK582980,0.3,11.66,C133.0,Finance System
42879,DNR-06701,2023-08-25,10.55,GBP,Card,Completed,BK299294,0.26,10.290000000000001,C117.0,Finance System
42880,DNR-06701,2023-07-25,8.89,GBP,Card,Completed,BK674104,0.22,8.67,C116.0,Finance System
42881,DNR-06701,2023-09-11,13.69,GBP,Card,Completed,BK922177,0.34,13.35,,Finance System
42882,DNR-06701,2023-02-22,12.86,GBP,Card,Completed,BK393052,0.32,12.54,C118.0,Finance System
42883,DNR-06701,2023-08-23,11.98,GBP,Card,Completed,BK782858,0.3,11.68,,Finance System
42884,DNR-06701,2024-08-21,12.19,GBP,Cash,Completed,BK644289,0.0,12.19,C102.0,Finance System
42885,DNR-06701,2024-08-07,13.2,GBP,Card,Completed,BK689795,0.33,12.87,C122.0,Finance System
42886,ANON-5458,2024-08-18,11.5,GBP,Card,Pending,BK838404,0.29,11.21,C125.0,Finance System
42887,DNR-06701,2023-10-06,12.0,GBP,Card,Pending,BK437925,0.3,11.7,C123.0,Finance System
42888,DNR-06701,2024-09-17,14.94,GBP,Card,Completed,BK996890,0.37,14.57,C106.0,Finance System
42889,DNR-06701,2024-08-16,18.64,GBP,Card,Failed,BK233498,0.47,18.17,C125.0,Finance System
42890,DNR-06702,2024-10-05,35.41,GBP,Card,Failed,BK594026,0.89,34.519999999999996,C107.0,Finance System
42891,DNR-06704,2023-02-12,5.0,GBP,Card,Completed,BK238017,0.12,4.88,C131.0,Finance System
42892,DNR-06704,2024-03-31,6.83,GBP,Cash,Completed,BK110678,0.0,6.83,C101.0,Finance System
42893,DNR-06705,2023-12-03,13.96,GBP,Card,Completed,BK566335,0.35,13.610000000000001,C112.0,Finance System
42894,DNR-06705,2024-03-30,21.08,GBP,Cash,Completed,BK221484,0.0,21.08,,Finance System
42895,DNR-06705,2024-06-16,21.22,GBP,Bank Transfer,Completed,BK566369,0.0,21.22,C132.0,Finance System
42896,DNR-06705,2024-01-12,8.83,GBP,Card,Completed,BK589897,0.22,8.61,C129.0,Finance System
42897,DNR-06705,2023-03-17,17.33,GBP,Card,Completed,BK977310,0.43,16.9,C103.0,Finance System
42898,ANON-9907,2024-08-25,27.32,GBP,Cash,Completed,BK375981,0.0,27.32,C125.0,Finance System
42899,DNR-06705,2023-08-08,19.15,GBP,Card,Completed,BK765186,0.48,18.669999999999998,C130.0,Finance System
42900,DNR-06705,2024-08-04,18.68,GBP,Card,Completed,BK106453,0.47,18.21,,Finance System
42901,DNR-06705,2023-11-27,15.62,GBP,Cash,Completed,BK652501,0.0,15.62,C112.0,Finance System
42902,DNR-06705,2023-09-04,7.24,GBP,Card,Completed,BK433713,0.18,7.0600000000000005,C109.0,Finance System
42903,DNR-06705,2024-07-09,13.86,GBP,Bank Transfer,Completed,BK604553,0.0,13.86,,Finance System
42904,DNR-06705,2024-01-19,16.07,GBP,Bank Transfer,Completed,BK965563,0.0,16.07,C128.0,Finance System
42905,DNR-06705,2023-11-30,10.82,GBP,Card,Completed,BK622752,0.27,10.55,C112.0,Finance System
42906,DNR-06705,2024-09-10,14.56,GBP,Card,Completed,BK245044,0.36,14.200000000000001,C125.0,Finance System
42907,ANON-6462,2023-10-14,15.47,GBP,Cash,Completed,BK813660,0.0,15.47,,Finance System
42908,DNR-06705,2023-02-27,11.38,GBP,Bank Transfer,Completed,BK423197,0.0,11.38,C113.0,Finance System
42909,DNR-06705,2023-02-08,15.58,GBP,Bank Transfer,Pending,BK866974,0.0,15.58,C131.0,Finance System
42910,DNR-06705,2023-03-15,13.35,GBP,Card,Completed,BK745138,0.33,13.02,C114.0,Finance System
42911,DNR-06706,2024-08-11,24.58,GBP,Cheque,Pending,BK994999,0.0,24.58,C102.0,Finance System
42912,DNR-06707,2024-08-13,42.43,GBP,Direct Debit,Completed,BK538162,0.0,42.43,,Finance System
42913,DNR-06707,2024-03-12,122.48,GBP,Bank Transfer,Completed,BK295568,0.0,122.48,C119.0,Finance System
42914,DNR-06707,2024-07-12,98.47,GBP,Direct Debit,Completed,BK138824,0.0,98.47,C121.0,Finance System
42915,DNR-06707,2023-03-05,55.0,GBP,Direct Debit,Completed,BK302474,0.0,55.0,C110.0,Finance System
42916,DNR-06707,2023-11-18,69.05,GBP,Direct Debit,Completed,BK934737,0.0,69.05,,Finance System
42917,DNR-06707,2024-01-10,55.19,GBP,Bank Transfer,Completed,BK741684,0.0,55.19,,Finance System
42918,DNR-06707,2023-08-05,84.18,GBP,Direct Debit,Completed,BK833026,0.0,84.18,C116.0,Finance System
42919,DNR-06707,2023-03-31,87.9,GBP,Direct Debit,Completed,BK575649,0.0,87.9,C114.0,Finance System
42920,DNR-06707,2024-06-16,29.23,GBP,Direct Debit,Completed,BK881503,0.0,29.23,C132.0,Finance System
42921,DNR-06707,2024-07-28,70.84,GBP,Direct Debit,Completed,BK678468,0.0,70.84,,Finance System
42922,DNR-06707,2023-08-21,50.87,GBP,Bank Transfer,Completed,BK127424,0.0,50.87,,Finance System
42923,DNR-06707,2023-04-06,67.88,GBP,Direct Debit,Completed,BK700335,0.0,67.88,C114.0,Finance System
42924,ANON-3289,2024-07-21,77.34,GBP,Direct Debit,Completed,BK518967,0.0,77.34,C122.0,Finance System
42925,DNR-06707,2024-01-29,90.84,GBP,Direct Debit,Completed,BK614741,0.0,90.84,,Finance System
42926,DNR-06707,2023-06-14,51.49,GBP,Direct Debit,Completed,BK170044,0.0,51.49,C126.0,Finance System
42927,DNR-06707,2024-04-25,30.0,GBP,Direct Debit,Completed,BK941265,0.0,30.0,C104.0,Finance System
42928,DNR-06707,2024-10-02,84.65,GBP,Direct Debit,Completed,BK362561,0.0,84.65,C106.0,Finance System
42929,DNR-06707,2024-09-04,94.6,GBP,Direct Debit,Completed,BK984595,0.0,94.6,C125.0,Finance System
42930,DNR-06707,2024-02-25,69.86,GBP,Direct Debit,Completed,BK202034,0.0,69.86,,Finance System
42931,DNR-06707,2024-06-15,29.03,GBP,Direct Debit,Completed,BK681090,0.0,29.03,C132.0,Finance System
42932,DNR-06707,2024-01-29,76.06,GBP,Direct Debit,Completed,BK133352,0.0,76.06,C128.0,Finance System
42933,DNR-06707,2024-07-13,110.08,GBP,Direct Debit,Completed,BK525902,0.0,110.08,C127.0,Finance System
42934,DNR-06707,2024-04-19,78.08,GBP,Direct Debit,Completed,BK108900,0.0,78.08,C104.0,Finance System
42935,DNR-06707,2024-09-03,58.57,GBP,Bank Transfer,Completed,BK332347,0.0,58.57,,Finance System
42936,DNR-06708,2024-04-01,5.31,GBP,Bank Transfer,Completed,BK578423,0.0,5.31,C101.0,Finance System
42937,DNR-06709,2023-08-05,5.0,GBP,Bank Transfer,Completed,BK440141,0.0,5.0,,Finance System
42938,DNR-06709,2024-06-01,5.0,GBP,Card,Completed,BK877251,0.12,4.88,C120.0,Finance System
42939,DNR-06711,2023-03-16,8.29,GBP,Cheque,Completed,BK240884,0.0,8.29,C115.0,Finance System
42940,DNR-06711,2023-07-13,7.01,GBP,Bank Transfer,Completed,BK404741,0.0,7.01,,Finance System
42941,DNR-06711,2024-03-16,12.71,GBP,Card,Completed,BK810878,0.32,12.39,C133.0,Finance System
42942,DNR-06711,2024-03-14,11.89,GBP,Card,Completed,BK745442,0.3,11.59,C133.0,Finance System
42943,DNR-06711,2023-01-25,8.76,GBP,Card,Completed,BK324145,0.22,8.54,C131.0,Finance System
42944,DNR-06711,2023-05-27,13.31,GBP,Card,Completed,BK875269,0.33,12.98,C108.0,Finance System
42945,DNR-06712,2024-03-15,84.31,GBP,Direct Debit,Completed,BK734654,0.0,84.31,C133.0,Finance System
42946,DNR-06712,2023-09-18,73.7,GBP,Direct Debit,Completed,BK866904,0.0,73.7,C123.0,Finance System
42947,DNR-06712,2024-03-16,108.63,GBP,Direct Debit,Completed,BK970088,0.0,108.63,C133.0,Finance System
42948,DNR-06712,2024-04-23,69.59,GBP,Direct Debit,Completed,BK590861,0.0,69.59,,Finance System
42949,DNR-06712,2023-09-22,130.25,GBP,Direct Debit,Completed,BK593935,0.0,130.25,C123.0,Finance System
42950,DNR-06712,2024-08-31,80.88,GBP,Direct Debit,Completed,BK217414,0.0,80.88,C102.0,Finance System
42951,DNR-06713,2024-08-31,6.06,GBP,Cash,Completed,BK805896,0.0,6.06,C102.0,Finance System
42952,DNR-06715,2024-07-28,15.17,GBP,Cheque,Completed,BK310342,0.0,15.17,C122.0,Finance System
42953,DNR-06716,2024-01-03,9.76,GBP,Cash,Completed,BK127905,0.0,9.76,C105.0,Finance System
42954,DNR-06718,2024-09-09,48.58,GBP,Direct Debit,Completed,BK355819,0.0,48.58,C106.0,Finance System
42955,DNR-06718,2024-09-12,42.98,GBP,Direct Debit,Completed,BK878054,0.0,42.98,C124.0,Finance System
42956,DNR-06718,2024-09-24,44.84,GBP,Card,Completed,BK251699,1.12,43.720000000000006,C107.0,Finance System
42957,DNR-06718,2024-08-11,53.13,GBP,Direct Debit,Completed,BK987379,0.0,53.13,C102.0,Finance System
42958,DNR-06718,2024-07-20,35.81,GBP,Direct Debit,Completed,BK685489,0.0,35.81,C122.0,Finance System
42959,DNR-06719,2024-08-18,75.74,GBP,Card,Completed,BK379643,1.89,73.85,C102.0,Finance System
42960,ANON-9192,2023-07-10,50.16,GBP,Bank Transfer,Completed,BK840199,0.0,50.16,,Finance System
42961,DNR-06719,2024-02-10,63.3,GBP,Card,Completed,BK539906,1.58,61.72,,Finance System
42962,DNR-06720,2024-01-06,97.79,GBP,Card,Completed,BK459766,2.44,95.35000000000001,C129.0,Finance System
42963,DNR-06720,2023-08-02,103.83,GBP,Bank Transfer,Pending,BK162494,0.0,103.83,C116.0,Finance System
42964,DNR-06720,2024-01-21,108.16,GBP,Bank Transfer,Completed,BK914175,0.0,108.16,,Finance System
42965,DNR-06720,2024-06-15,101.75,GBP,Card,Completed,BK565155,2.54,99.21,C132.0,Finance System
42966,DNR-06720,2024-01-02,100.29,GBP,Card,Completed,BK308191,2.51,97.78,C129.0,Finance System
42967,DNR-06720,2023-10-23,111.06,GBP,Cash,Completed,BK913376,0.0,111.06,,Finance System
42968,DNR-06720,2024-01-24,71.5,GBP,Card,Completed,BK430143,1.79,69.71,,Finance System
42969,DNR-06720,2024-07-31,82.12,GBP,Card,Completed,BK692436,2.05,80.07000000000001,C122.0,Finance System
42970,DNR-06720,2024-01-18,82.3,GBP,Bank Transfer,Completed,BK994305,0.0,82.3,C129.0,Finance System
42971,DNR-06720,2023-12-31,76.45,GBP,Card,Completed,BK329769,1.91,74.54,C129.0,Finance System
42972,DNR-06720,2023-08-09,63.39,GBP,Bank Transfer,Pending,BK776263,0.0,63.39,C130.0,Finance System
